ID,DATE,TO,FROM,REASON,SERVER,CHANNEL,QUANT_1,QUANT_1_ID,QUANT_2,QUANT_2_ID,QUANT_3,QUANT_3_ID,AVG QUANT,DUPLICATE ID,DISMISSED,CORRECTION ADD,CORRECTION SUB,CORRECTION COMMENT,FINAL QUANT
2360,01/01/2021-00:00:00,bot48#1060,32,mock reason text,mock server,mock channel,55,1,144,2,0,3,66,,,,,,66
2361,01/01/2021-00:00:00,bot1#716,37,mock reason text,mock server,mock channel,55,6,21,7,55,8,43,,,,,,43
2362,01/01/2021-00:00:00,bot41#1720,14,mock reason text,mock server,mock channel,0,3,144,4,144,5,96,,,,,,96
2363,01/01/2021-00:00:00,bot2#1491,4,mock reason text,mock server,mock channel,55,8,55,9,144,0,84,,,,,,84
2364,01/01/2021-00:00:00,bot41#1865,17,mock reason text,mock server,mock channel,0,3,13,4,0,5,4,,,,,,4
2365,01/01/2021-00:00:00,bot41#1755,30,mock reason text,mock server,mock channel,55,1,55,2,55,3,55,,,,,,55
2366,01/01/2021-00:00:00,bot0#1311,49,mock reason text,mock server,mock channel,144,8,144,9,0,0,96,,,,,,96
2367,01/01/2021-00:00:00,bot12#24,36,mock reason text,mock server,mock channel,144,9,0,0,55,1,66,,,,,,66
2368,01/01/2021-00:00:00,bot14#1721,37,mock reason text,mock server,mock channel,55,6,13,7,0,8,22,,,,,,22
2369,01/01/2021-00:00:00,bot15#357,22,mock reason text,mock server,mock channel,0,2,144,3,21,4,55,,,,,,55
2370,01/01/2021-00:00:00,bot12#1893,7,mock reason text,mock server,mock channel,144,3,55,4,0,5,66,,,19,,addition comment,85
2371,01/01/2021-00:00:00,bot41#1344,45,mock reason text,mock server,mock channel,0,9,144,0,144,1,96,,,,,,96
2372,01/01/2021-00:00:00,bot11#134,23,mock reason text,mock server,mock channel,55,7,13,8,55,9,41,,,,,,41
2373,01/01/2021-00:00:00,bot0#620,3,mock reason text,mock server,mock channel,21,0,13,1,55,2,29,,,,,,29
2374,01/01/2021-00:00:00,bot12#284,44,mock reason text,mock server,mock channel,13,5,13,6,0,7,8,,,,,,8
2375,01/01/2021-00:00:00,bot7#1792,6,mock reason text,mock server,mock channel,144,5,144,6,21,7,103,,,,,,103
2376,01/01/2021-00:00:00,bot1#1256,32,mock reason text,mock server,mock channel,144,4,0,5,55,6,66,,,,,,66
2377,01/01/2021-00:00:00,bot2#1484,17,mock reason text,mock server,mock channel,144,6,55,7,144,8,114,,,,,,114
2378,01/01/2021-00:00:00,bot11#1400,35,mock reason text,mock server,mock channel,0,1,0,2,13,3,4,,,,,,4
2379,01/01/2021-00:00:00,bot5#207,4,mock reason text,mock server,mock channel,55,3,13,4,13,5,27,,,,,,27
2380,01/01/2021-00:00:00,bot15#90,18,mock reason text,mock server,mock channel,13,7,13,8,0,9,8,,,,,,8
2381,01/01/2021-00:00:00,bot2#1292,7,mock reason text,mock server,mock channel,144,2,55,3,144,4,114,,,,,,114
2382,01/01/2021-00:00:00,bot2#1024,42,mock reason text,mock server,mock channel,0,0,0,1,144,2,48,,,,,,48
2383,01/01/2021-00:00:00,bot7#51,12,mock reason text,mock server,mock channel,144,1,13,2,13,3,56,,,,,,56
2384,01/01/2021-00:00:00,bot41#948,11,mock reason text,mock server,mock channel,13,0,13,1,0,2,8,1292,,,,,0
2385,01/01/2021-00:00:00,bot12#969,49,mock reason text,mock server,mock channel,21,9,55,0,55,1,43,,,,,,43
2386,01/01/2021-00:00:00,bot8#1471,20,mock reason text,mock server,mock channel,144,0,0,1,144,2,96,,,,,,96
2387,01/01/2021-00:00:00,bot41#362,44,mock reason text,mock server,mock channel,0,6,21,7,0,8,7,,,,6,substraction comment,1
2388,01/01/2021-00:00:00,bot20#404,44,mock reason text,mock server,mock channel,0,5,13,6,21,7,11,,,,,,11
2389,01/01/2021-00:00:00,bot11#100,22,mock reason text,mock server,mock channel,21,9,55,0,21,1,32,,,,,,32
2390,01/01/2021-00:00:00,bot12#1276,12,mock reason text,mock server,mock channel,144,7,13,8,144,9,100,,,,,,100
2391,01/01/2021-00:00:00,bot48#1606,30,mock reason text,mock server,mock channel,55,8,21,9,13,0,29,,,,,,29
2392,01/01/2021-00:00:00,bot41#1330,5,mock reason text,mock server,mock channel,21,9,21,0,13,1,18,,,,,,18
2393,01/01/2021-00:00:00,bot5#1015,34,mock reason text,mock server,mock channel,55,8,13,9,0,0,22,,,,,,22
2394,01/01/2021-00:00:00,bot10#1712,9,mock reason text,mock server,mock channel,144,2,144,3,144,4,144,,,,,,144
2395,01/01/2021-00:00:00,bot3#88,10,mock reason text,mock server,mock channel,55,4,144,5,144,6,114,,,,,,114
2396,01/01/2021-00:00:00,bot12#874,19,mock reason text,mock server,mock channel,13,6,55,7,21,8,29,,,,,,29
2397,01/01/2021-00:00:00,bot4#53,40,mock reason text,mock server,mock channel,13,8,13,9,13,0,13,,,,,,13
2398,01/01/2021-00:00:00,bot2#497,8,mock reason text,mock server,mock channel,0,4,144,5,0,6,48,,,,,,48
2399,01/01/2021-00:00:00,bot14#1206,0,mock reason text,mock server,mock channel,13,7,144,8,13,9,56,,,,,,56
2400,01/01/2021-00:00:00,bot1#558,34,mock reason text,mock server,mock channel,13,6,13,7,55,8,27,,,,,,27
2401,01/01/2021-00:00:00,bot2#367,11,mock reason text,mock server,mock channel,55,7,21,8,144,9,73,,,,,,73
2402,01/01/2021-00:00:00,bot2#826,0,mock reason text,mock server,mock channel,21,1,144,2,13,3,59,,,,,,59
2403,01/01/2021-00:00:00,bot15#164,32,mock reason text,mock server,mock channel,144,7,144,8,144,9,144,,,,,,144
2404,01/01/2021-00:00:00,bot36#1431,47,mock reason text,mock server,mock channel,144,1,21,2,144,3,103,,,,,,103
2405,01/01/2021-00:00:00,bot41#1580,22,mock reason text,mock server,mock channel,13,8,13,9,13,0,13,,,,,,13
2406,01/01/2021-00:00:00,bot10#185,27,mock reason text,mock server,mock channel,13,6,13,7,13,8,13,,,,,,13
2407,01/01/2021-00:00:00,bot10#1732,3,mock reason text,mock server,mock channel,0,3,0,4,21,5,7,,,,,,7
2408,01/01/2021-00:00:00,bot12#1155,37,mock reason text,mock server,mock channel,144,6,55,7,144,8,114,,,,,,114
2409,01/01/2021-00:00:00,bot4#563,47,mock reason text,mock server,mock channel,0,5,144,6,55,7,66,,,,,,66
2410,01/01/2021-00:00:00,bot12#67,42,mock reason text,mock server,mock channel,13,7,13,8,55,9,27,,,,,,27
2411,01/01/2021-00:00:00,bot1#1351,43,mock reason text,mock server,mock channel,13,3,21,4,144,5,59,,,,,,59
2412,01/01/2021-00:00:00,bot20#610,0,mock reason text,mock server,mock channel,144,0,55,1,144,2,114,,,,,,114
2413,01/01/2021-00:00:00,bot0#1032,25,mock reason text,mock server,mock channel,21,6,13,7,21,8,18,,,,,,18
2414,01/01/2021-00:00:00,bot41#185,2,mock reason text,mock server,mock channel,144,6,13,7,144,8,100,,,,,,100
2415,01/01/2021-00:00:00,bot0#501,7,mock reason text,mock server,mock channel,21,4,144,5,21,6,62,,,,,,62
2416,01/01/2021-00:00:00,bot41#1767,3,mock reason text,mock server,mock channel,13,3,21,4,0,5,11,,,,,,11
2417,01/01/2021-00:00:00,bot10#587,17,mock reason text,mock server,mock channel,0,6,21,7,13,8,11,,,,,,11
2418,01/01/2021-00:00:00,bot41#731,24,mock reason text,mock server,mock channel,21,7,55,8,21,9,32,,,,,,32
2419,01/01/2021-00:00:00,bot12#1013,44,mock reason text,mock server,mock channel,144,4,144,5,144,6,144,,,,,,144
2420,01/01/2021-00:00:00,bot2#1274,43,mock reason text,mock server,mock channel,21,4,55,5,21,6,32,,,,,,32
2421,01/01/2021-00:00:00,bot14#1799,10,mock reason text,mock server,mock channel,13,9,13,0,21,1,15,,,,,,15
2422,01/01/2021-00:00:00,bot11#819,33,mock reason text,mock server,mock channel,0,5,0,6,21,7,7,,,,1,substraction comment,6
2423,01/01/2021-00:00:00,bot23#1787,41,mock reason text,mock server,mock channel,0,4,13,5,13,6,8,,,,,,8
2424,01/01/2021-00:00:00,bot4#582,11,mock reason text,mock server,mock channel,144,9,55,0,144,1,114,1883,,,,,0
2425,01/01/2021-00:00:00,bot10#1213,41,mock reason text,mock server,mock channel,144,6,144,7,21,8,103,,,,,,103
2426,01/01/2021-00:00:00,bot6#409,12,mock reason text,mock server,mock channel,0,5,144,6,13,7,52,,,,,,52
2427,01/01/2021-00:00:00,bot7#347,44,mock reason text,mock server,mock channel,21,0,21,1,55,2,32,,,,,,32
2428,01/01/2021-00:00:00,bot8#68,18,mock reason text,mock server,mock channel,21,1,144,2,55,3,73,,,,,,73
2429,01/01/2021-00:00:00,bot10#1002,37,mock reason text,mock server,mock channel,21,9,13,0,0,1,11,,,,,,11
2430,01/01/2021-00:00:00,bot36#253,5,mock reason text,mock server,mock channel,144,4,144,5,144,6,144,,,,,,144
2431,01/01/2021-00:00:00,bot48#1316,35,mock reason text,mock server,mock channel,13,2,13,3,13,4,13,,,,,,13
2432,01/01/2021-00:00:00,bot10#649,41,mock reason text,mock server,mock channel,13,9,0,0,13,1,8,,,,,,8
2433,01/01/2021-00:00:00,bot12#983,1,mock reason text,mock server,mock channel,13,4,0,5,21,6,11,,,,,,11
2434,01/01/2021-00:00:00,bot15#296,7,mock reason text,mock server,mock channel,144,5,0,6,144,7,96,,,,,,96
2435,01/01/2021-00:00:00,bot14#1345,33,mock reason text,mock server,mock channel,0,7,0,8,144,9,48,,,15,,addition comment,63
2436,01/01/2021-00:00:00,bot2#1158,43,mock reason text,mock server,mock channel,13,6,21,7,0,8,11,,,,,,11
2437,01/01/2021-00:00:00,bot2#1293,13,mock reason text,mock server,mock channel,144,1,55,2,144,3,114,,,,,,114
2438,01/01/2021-00:00:00,bot10#1558,48,mock reason text,mock server,mock channel,144,8,55,9,144,0,114,,,,,,114
2439,01/01/2021-00:00:00,bot10#783,1,mock reason text,mock server,mock channel,13,9,13,0,0,1,8,,,,,,8
2440,01/01/2021-00:00:00,bot12#1481,23,mock reason text,mock server,mock channel,21,4,21,5,21,6,21,,,,,,21
2441,01/01/2021-00:00:00,bot0#241,25,mock reason text,mock server,mock channel,21,3,21,4,0,5,14,,,,,,14
2442,01/01/2021-00:00:00,bot9#736,10,mock reason text,mock server,mock channel,0,8,0,9,0,0,0,,,,,,0
2443,01/01/2021-00:00:00,bot14#851,7,mock reason text,mock server,mock channel,21,4,21,5,21,6,21,,,,,,21
2444,01/01/2021-00:00:00,bot1#311,16,mock reason text,mock server,mock channel,55,2,55,3,55,4,55,,,,,,55
2445,01/01/2021-00:00:00,bot0#1146,36,mock reason text,mock server,mock channel,55,1,55,2,55,3,55,,,,,,55
2446,01/01/2021-00:00:00,bot0#1411,19,mock reason text,mock server,mock channel,0,2,13,3,0,4,4,,,,,,4
2447,01/01/2021-00:00:00,bot10#1810,25,mock reason text,mock server,mock channel,21,5,13,6,21,7,18,2289,,,,,0
2448,01/01/2021-00:00:00,bot0#1211,21,mock reason text,mock server,mock channel,55,6,144,7,21,8,73,,,,,,73
2449,01/01/2021-00:00:00,bot12#437,19,mock reason text,mock server,mock channel,13,7,13,8,13,9,13,,TRUE,,,,0
2450,01/01/2021-00:00:00,bot5#255,18,mock reason text,mock server,mock channel,13,2,13,3,13,4,13,,,,,,13
2451,01/01/2021-00:00:00,bot11#142,8,mock reason text,mock server,mock channel,144,3,21,4,55,5,73,2157,,,,,0
2452,01/01/2021-00:00:00,bot1#1965,47,mock reason text,mock server,mock channel,144,9,13,0,55,1,70,,,,,,70
2453,01/01/2021-00:00:00,bot29#1074,32,mock reason text,mock server,mock channel,0,5,13,6,13,7,8,,,,,,8
2454,01/01/2021-00:00:00,bot0#765,40,mock reason text,mock server,mock channel,144,8,144,9,0,0,96,,,,,,96
2455,01/01/2021-00:00:00,bot7#876,43,mock reason text,mock server,mock channel,55,9,144,0,55,1,84,,,,,,84
2456,01/01/2021-00:00:00,bot17#1563,1,mock reason text,mock server,mock channel,13,2,21,3,0,4,11,,,,,,11
2457,01/01/2021-00:00:00,bot10#1246,3,mock reason text,mock server,mock channel,55,2,55,3,55,4,55,,,,,,55
2458,01/01/2021-00:00:00,bot2#1494,42,mock reason text,mock server,mock channel,13,7,21,8,13,9,15,,,,,,15
2459,01/01/2021-00:00:00,bot4#1387,24,mock reason text,mock server,mock channel,55,4,55,5,0,6,36,,,,,,36
2460,01/01/2021-00:00:00,bot34#1433,38,mock reason text,mock server,mock channel,21,4,55,5,0,6,25,,,,,,25
2461,01/01/2021-00:00:00,bot23#1647,43,mock reason text,mock server,mock channel,21,8,55,9,21,0,32,,,,,,32
2462,01/01/2021-00:00:00,bot4#903,24,mock reason text,mock server,mock channel,13,5,13,6,0,7,8,,,,,,8
2463,01/01/2021-00:00:00,bot7#210,6,mock reason text,mock server,mock channel,144,1,13,2,55,3,70,,,,,,70
2464,01/01/2021-00:00:00,bot11#204,15,mock reason text,mock server,mock channel,144,0,144,1,55,2,114,,,,,,114
2465,01/01/2021-00:00:00,bot6#1497,29,mock reason text,mock server,mock channel,21,5,0,6,21,7,14,,,,,,14
2466,01/01/2021-00:00:00,bot41#132,15,mock reason text,mock server,mock channel,144,5,144,6,144,7,144,,,,,,144
2467,01/01/2021-00:00:00,bot1#1960,43,mock reason text,mock server,mock channel,144,4,144,5,144,6,144,,,,,,144
2468,01/01/2021-00:00:00,bot41#502,2,mock reason text,mock server,mock channel,55,1,13,2,144,3,70,,,,,,70
2469,01/01/2021-00:00:00,bot34#1966,36,mock reason text,mock server,mock channel,55,4,55,5,55,6,55,,,,,,55
2470,01/01/2021-00:00:00,bot32#846,29,mock reason text,mock server,mock channel,55,7,13,8,55,9,41,,,,,,41
2471,01/01/2021-00:00:00,bot4#283,27,mock reason text,mock server,mock channel,21,9,21,0,55,1,32,,,,,,32
2472,01/01/2021-00:00:00,bot17#1351,49,mock reason text,mock server,mock channel,144,3,144,4,144,5,144,,,,,,144
2473,01/01/2021-00:00:00,bot14#1867,39,mock reason text,mock server,mock channel,0,2,0,3,13,4,4,1938,,,,,0
2474,01/01/2021-00:00:00,bot10#1941,0,mock reason text,mock server,mock channel,55,3,55,4,13,5,41,,,,,,41
2475,01/01/2021-00:00:00,bot2#639,19,mock reason text,mock server,mock channel,55,9,55,0,55,1,55,,,,,,55
2476,01/01/2021-00:00:00,bot5#939,48,mock reason text,mock server,mock channel,13,6,13,7,55,8,27,,,,,,27
2477,01/01/2021-00:00:00,bot0#1345,1,mock reason text,mock server,mock channel,21,5,0,6,21,7,14,,,,,,14
2478,01/01/2021-00:00:00,bot2#1725,25,mock reason text,mock server,mock channel,0,3,144,4,0,5,48,,,44,,addition comment,92
2479,01/01/2021-00:00:00,bot14#1997,49,mock reason text,mock server,mock channel,13,0,0,1,13,2,8,,,,,,8
2480,01/01/2021-00:00:00,bot48#1775,40,mock reason text,mock server,mock channel,21,0,21,1,21,2,21,,,,,,21
2481,01/01/2021-00:00:00,bot9#1253,26,mock reason text,mock server,mock channel,144,0,144,1,21,2,103,,,,,,103
2482,01/01/2021-00:00:00,bot17#1620,33,mock reason text,mock server,mock channel,21,3,21,4,0,5,14,,,,,,14
2483,01/01/2021-00:00:00,bot20#1348,15,mock reason text,mock server,mock channel,0,5,13,6,55,7,22,,,,,,22
2484,01/01/2021-00:00:00,bot41#1388,6,mock reason text,mock server,mock channel,144,7,13,8,144,9,100,,,,,,100
2485,01/01/2021-00:00:00,bot36#714,24,mock reason text,mock server,mock channel,21,7,13,8,13,9,15,,,,,,15
2486,01/01/2021-00:00:00,bot7#538,4,mock reason text,mock server,mock channel,21,3,13,4,13,5,15,,,,,,15
2487,01/01/2021-00:00:00,bot10#1595,6,mock reason text,mock server,mock channel,55,3,55,4,0,5,36,,,,,,36
2488,01/01/2021-00:00:00,bot12#626,43,mock reason text,mock server,mock channel,13,3,21,4,0,5,11,,,,,,11
2489,01/01/2021-00:00:00,bot32#782,29,mock reason text,mock server,mock channel,55,9,55,0,55,1,55,,,,,,55
2490,01/01/2021-00:00:00,bot29#38,28,mock reason text,mock server,mock channel,0,1,13,2,0,3,4,1855,,,,,0
2491,01/01/2021-00:00:00,bot2#1512,45,mock reason text,mock server,mock channel,21,1,55,2,21,3,32,,,,,,32
2492,01/01/2021-00:00:00,bot1#347,7,mock reason text,mock server,mock channel,13,9,21,0,55,1,29,,,,,,29
2493,01/01/2021-00:00:00,bot0#749,28,mock reason text,mock server,mock channel,13,6,21,7,21,8,18,,,,,,18
2494,01/01/2021-00:00:00,bot2#1823,7,mock reason text,mock server,mock channel,13,8,13,9,13,0,13,,TRUE,,,,0
2495,01/01/2021-00:00:00,bot14#77,24,mock reason text,mock server,mock channel,13,2,21,3,55,4,29,,,,,,29
2496,01/01/2021-00:00:00,bot4#1874,32,mock reason text,mock server,mock channel,13,5,13,6,0,7,8,,,,,,8
2497,01/01/2021-00:00:00,bot32#1712,32,mock reason text,mock server,mock channel,144,7,55,8,144,9,114,,,,,,114
2498,01/01/2021-00:00:00,bot0#5,10,mock reason text,mock server,mock channel,0,1,144,2,0,3,48,,,,,,48
2499,01/01/2021-00:00:00,bot23#677,10,mock reason text,mock server,mock channel,21,4,21,5,21,6,21,,,,,,21
2500,01/01/2021-00:00:00,bot2#779,46,mock reason text,mock server,mock channel,144,9,13,0,144,1,100,,,,,,100
